batch,head,query_block,valid_key_blocks,naive_mismatch,oracle_crossing,actual_refinement,analytic_refinement,mean_error,mean_margin,mean_actual_bound,mean_analytic_bound
0,1,9,10,0.0,0.0,5.1,6.4,1.201532006263733,6.111840724945068,29.175161361694336,53.03444290161133
0,1,10,11,0.0,0.0,4.545454545454546,5.818181818181818,1.2611805200576782,5.945917129516602,23.912778854370117,46.76906967163086
0,1,11,12,0.16666666666666666,0.08333333333333333,4.666666666666667,5.333333333333333,1.37298583984375,6.836705684661865,24.913801193237305,50.54862594604492
0,1,12,13,0.23076923076923078,0.15384615384615385,4.384615384615385,4.923076923076923,2.847496509552002,8.625117301940918,28.67311668395996,51.986976623535156
0,1,13,14,0.14285714285714285,0.07142857142857142,4.0,4.571428571428571,2.0331814289093018,8.700505256652832,25.44919776916504,47.11302947998047
0,1,14,15,0.0,0.0,3.7333333333333334,4.266666666666667,0.9994181394577026,9.427644729614258,26.86838722229004,52.357242584228516
0,1,15,16,0.125,0.0625,3.75,4.0,1.4527816772460938,9.01468276977539,28.078201293945312,51.63020706176758
0,1,16,17,0.11764705882352941,0.058823529411764705,3.4705882352941178,3.764705882352941,1.254997730255127,9.288049697875977,24.566463470458984,46.18497848510742
0,1,17,18,0.05555555555555555,0.05555555555555555,3.2777777777777777,3.5555555555555554,1.3003709316253662,10.812092781066895,28.344680786132812,52.33305740356445
0,1,18,19,0.05263157894736842,0.0,3.1578947368421053,3.3684210526315788,1.709986686706543,11.727950096130371,28.273611068725586,53.337162017822266
0,1,19,20,0.1,0.05,3.0,3.2,1.478399634361267,11.923746109008789,24.837175369262695,47.13164138793945
0,1,20,21,0.0,0.0,2.9047619047619047,3.0476190476190474,1.2343372106552124,12.070164680480957,26.29390525817871,50.38301086425781
0,1,21,22,0.18181818181818182,0.13636363636363635,2.772727272727273,2.909090909090909,4.946957588195801,13.4759521484375,26.827516555786133,53.10099792480469
0,1,22,23,0.08695652173913043,0.08695652173913043,2.5217391304347827,2.782608695652174,2.8483409881591797,14.184857368469238,26.533794403076172,49.80852508544922
0,1,23,24,0.041666666666666664,0.041666666666666664,2.5,2.6666666666666665,1.4618453979492188,13.785244941711426,25.58824920654297,49.1431770324707
0,1,24,25,0.0,0.0,2.4,2.56,1.5440161228179932,13.859030723571777,28.037403106689453,51.31349182128906
0,1,25,26,0.07692307692307693,0.07692307692307693,2.1153846153846154,2.4615384615384617,2.504286527633667,16.30370330810547,26.61754035949707,50.794246673583984
0,1,26,27,0.1111111111111111,0.1111111111111111,2.1481481481481484,2.3703703703703702,3.0549044609069824,15.810309410095215,26.738243103027344,50.204078674316406
0,1,27,28,0.07142857142857142,0.07142857142857142,2.0357142857142856,2.2857142857142856,1.6498042345046997,15.691650390625,26.20562744140625,51.46904373168945
0,1,28,29,0.034482758620689655,0.034482758620689655,1.9310344827586208,2.206896551724138,1.404176950454712,17.175214767456055,27.137039184570312,50.050228118896484
