layer,block_size,target_sparsity,mask_type,actual_tile_sparsity,token_mask_sparsity,kept_attention_mass_mean,kept_attention_mass_p50,kept_attention_mass_p90,kept_attention_mass_p99,dropped_attention_mass_mean,output_l2_relative_mean,output_l2_relative_p90,output_cosine_mean,output_cosine_p10,prob_l1_mean,prob_l1_p90,prob_kl_mean,prob_kl_p90
23,16,0.5,oracle_block_mass,0.48484848484848486,0.734375,0.2737535238265991,0.0,1.0,1.0000001192092896,0.7262464165687561,0.7253260016441345,1.0,0.3054125905036926,0.0,0.7793623208999634,1.0000001192092896,17.799259185791016,26.277923583984375
23,16,0.5,local_window,0.25757575757575757,0.6171875,0.39022132754325867,0.0,1.0,1.0000001192092896,0.6097787022590637,0.6087378263473511,1.0,0.4005274176597595,0.0,0.6258072257041931,1.0000001192092896,14.965472221374512,25.962207794189453
23,16,0.5,random,0.5047348484848485,0.74462890625,0.26273971796035767,0.0,1.0,1.0000001192092896,0.7372602820396423,0.7301506996154785,1.0,0.3224928379058838,0.0,0.8295707702636719,1.0000001192092896,18.046777725219727,26.28423309326172
23,16,0.6,mean_pooled_score,0.6363636363636364,0.8125,0.19588401913642883,0.0,0.9999999403953552,1.0000001192092896,0.8041159510612488,0.8017849326133728,1.0,0.22542305290699005,0.0,0.8523725867271423,1.0000001192092896,19.690797805786133,26.67576789855957
23,16,0.6,oracle_block_mass,0.5757575757575757,0.78125,0.2305053323507309,0.0,1.0,1.0000001192092896,0.7694946527481079,0.7677467465400696,1.0,0.265335351228714,0.0,0.8255406022071838,1.0000001192092896,18.839059829711914,26.457714080810547
23,16,0.6,local_window,0.3977272727272727,0.689453125,0.31605297327041626,0.0,1.0,1.0000001192092896,0.683946967124939,0.6838550567626953,1.0,0.32601746916770935,0.0,0.6999252438545227,1.0000001192092896,16.74837303161621,26.149761199951172
23,16,0.6,random,0.6025432900432901,0.7950613839285714,0.20951597392559052,0.0,0.9999999403953552,1.0000001192092896,0.7904840111732483,0.7835882902145386,1.0,0.26750707626342773,0.0,0.8803542256355286,1.0000001192092896,19.341785430908203,26.554088592529297
23,16,0.7,mean_pooled_score,0.7329545454545454,0.8623046875,0.14577294886112213,0.0,0.9981917142868042,1.0000001192092896,0.8542270660400391,0.852100670337677,1.0,0.1724872589111328,0.0,0.8976283073425293,1.0000001192092896,20.9002685546875,26.82198715209961
23,16,0.7,oracle_block_mass,0.6723484848484849,0.8310546875,0.176714226603508,0.0,0.9999999403953552,1.0000001192092896,0.8232857584953308,0.8203027844429016,1.0,0.20738348364830017,0.0,0.8721574544906616,1.0000001192092896,20.143798828125,26.680017471313477
23,16,0.7,local_window,0.5227272727272727,0.75390625,0.25042659044265747,0.0,1.0,1.0000001192092896,0.7495734095573425,0.747963011264801,1.0,0.2607094645500183,0.0,0.7647718787193298,1.0000001192092896,18.333894729614258,26.29835319519043
23,16,0.7,random,0.7010281385281385,0.8458426339285714,0.15819953382015228,0.0,0.9170657992362976,1.0000001192092896,0.8418005108833313,0.8362593054771423,1.0,0.20853905379772186,0.0,0.920068621635437,1.0000001192092896,20.585407257080078,26.75023651123047
23,16,0.8,mean_pooled_score,0.8352272727272727,0.9150390625,0.08906330913305283,0.0,0.3091466724872589,1.0,0.9109366536140442,0.9083486795425415,1.0,0.11223852634429932,0.0,0.9460363984107971,1.0000001192092896,22.27126121520996,26.91237449645996
23,16,0.8,oracle_block_mass,0.7746212121212122,0.8837890625,0.12327200919389725,0.0,0.7884891629219055,1.0000001192092896,0.8767279982566833,0.872818112373352,1.0,0.15218603610992432,0.0,0.9214247465133667,1.0000001192092896,21.434110641479492,26.846399307250977
23,16,0.8,local_window,0.6647727272727273,0.8271484375,0.17520730197429657,0.0,1.0,1.0000001192092896,0.8247926831245422,0.8244336247444153,1.0,0.1843794882297516,0.0,0.8409916162490845,1.0000001192092896,20.153379440307617,26.60519790649414
23,16,0.8,random,0.8008658008658008,0.8973214285714286,0.10452372580766678,0.0,0.6032033562660217,1.0,0.8954762816429138,0.8915037512779236,1.0,0.14272363483905792,0.0,0.9547361135482788,1.0000001192092896,21.888437271118164,26.878700256347656
23,16,0.85,mean_pooled_score,0.8806818181818181,0.9384765625,0.06374377012252808,0.0,0.0,1.0,0.9362562894821167,0.9332460165023804,1.0,0.08357000350952148,0.0,0.9658439755439758,1.0000001192092896,22.88730812072754,26.97661590576172
23,16,0.85,oracle_block_mass,0.8200757575757576,0.9072265625,0.10006260126829147,0.0,0.5290887355804443,1.0000001192092896,0.8999374508857727,0.8960984349250793,1.0,0.1263430267572403,0.0,0.9414764046669006,1.0000001192092896,21.996673583984375,26.873180389404297
23,16,0.85,local_window,0.7689393939393939,0.880859375,0.12085501104593277,0.0,0.9999998807907104,1.0000001192092896,0.8791450262069702,0.8788498640060425,1.0,0.13066348433494568,0.0,0.8950086236000061,1.0000001192092896,21.469478607177734,26.802995681762695
23,16,0.85,random,0.8509199134199135,0.9231305803571429,0.077243871986866,0.0,0.2233835905790329,1.0,0.9227561354637146,0.9203110337257385,1.0,0.1077958196401596,0.0,0.9712098240852356,1.0000001192092896,22.551570892333984,26.954025268554688
23,16,0.9,mean_pooled_score,0.9318181818181819,0.96484375,0.03660207241773605,0.0,0.0,1.0,0.9633979201316833,0.961341917514801,1.0,0.05049612373113632,0.0,0.9844130873680115,1.0000001192092896,23.54557228088379,27.071361541748047
23,16,0.9,oracle_block_mass,0.8712121212121212,0.93359375,0.07287228107452393,0.0,0.05602817237377167,1.0,0.9271277785301208,0.9239243268966675,1.0,0.09555603563785553,0.0,0.9620957970619202,1.0000001192092896,22.656869888305664,26.936376571655273
23,16,0.9,local_window,0.8238636363636364,0.9091796875,0.09158478677272797,0.0,0.15255434811115265,1.0000001192092896,0.9084151983261108,0.9072407484054565,1.0,0.10059420764446259,0.0,0.9242523312568665,1.0000001192092896,22.186155319213867,26.869474411010742
23,16,0.9,random,0.8994859307359307,0.9481724330357143,0.04921242967247963,0.0,0.0,1.0,0.9507876038551331,0.9492496848106384,1.0,0.07213275879621506,0.0,0.9876521825790405,1.0000001192092896,23.235660552978516,27.053701400756836
23,32,0.0,dense,0.0,0.46875,0.53125,0.9999998807907104,1.0000001192092896,1.0000001192092896,0.46875,0.46875,1.0,0.53125,0.0,0.46875,1.0,11.5953950881958,25.665740966796875
23,32,0.5,mean_pooled_score,0.5882352941176471,0.78125,0.21875,0.0,1.0,1.0000001192092896,0.78125,0.78125,1.0,0.21875,0.0,0.78125,1.0000001192092896,19.163652420043945,26.55635643005371
23,32,0.5,oracle_block_mass,0.47058823529411764,0.71875,0.28125,0.0,1.0,1.0000001192092896,0.71875,0.71875,1.0,0.28125,0.0,0.71875,1.0000001192092896,17.6334171295166,26.244773864746094
23,32,0.5,local_window,0.2647058823529411,0.609375,0.390625,0.0,1.0,1.0000001192092896,0.609375,0.609375,1.0,0.390625,0.0,0.609375,1.0000001192092896,14.958210945129395,25.945114135742188
23,32,0.5,random,0.49369747899159666,0.7310267857142857,0.2689732015132904,0.0,1.0,1.0000001192092896,0.7310267686843872,0.7310267686843872,1.0,0.2689732015132904,0.0,0.7310267686843872,1.0000001192092896,17.93915367126465,26.287282943725586
23,32,0.6,mean_pooled_score,0.6691176470588236,0.82421875,0.17578125,0.0,1.0,1.0000001192092896,0.82421875,0.82421875,1.0,0.17578125,0.0,0.82421875,1.0000001192092896,20.1988525390625,26.702640533447266
23,32,0.6,oracle_block_mass,0.5514705882352942,0.76171875,0.23828125,0.0,1.0,1.0000001192092896,0.76171875,0.76171875,1.0,0.23828125,0.0,0.76171875,1.0000001192092896,18.66837501525879,26.420616149902344
23,32,0.6,local_window,0.40441176470588236,0.68359375,0.31640625,0.0,1.0,1.0000001192092896,0.68359375,0.68359375,1.0,0.31640625,0.0,0.68359375,1.0000001192092896,16.740428924560547,26.156709671020508
23,32,0.6,random,0.5919117647058824,0.783203125,0.216796875,0.0,1.0,1.0000001192092896,0.783203125,0.783203125,1.0,0.216796875,0.0,0.783203125,1.0000001192092896,19.206233978271484,26.540353775024414
23,32,0.7,mean_pooled_score,0.7647058823529411,0.875,0.125,0.0,0.9999999403953552,1.0000001192092896,0.875,0.875,1.0,0.125,0.0,0.875,1.0000001192092896,21.427518844604492,26.849836349487305
23,32,0.7,oracle_block_mass,0.6470588235294117,0.8125,0.1875,0.0,1.0,1.0000001192092896,0.8125,0.8125,1.0,0.1875,0.0,0.8125,1.0000001192092896,19.893938064575195,26.55635643005371
23,32,0.7,local_window,0.5735294117647058,0.7734375,0.2265625,0.0,1.0,1.0000001192092896,0.7734375,0.7734375,1.0,0.2265625,0.0,0.7734375,1.0000001192092896,18.912492752075195,26.420616149902344
23,32,0.7,random,0.6938025210084033,0.8373325892857143,0.1626674085855484,0.0,1.0,1.0000001192092896,0.8373326063156128,0.8373326063156128,1.0,0.1626674085855484,0.0,0.8373326063156128,1.0000001192092896,20.51300048828125,26.75428009033203
23,32,0.8,mean_pooled_score,0.8676470588235294,0.9296875,0.0703125,0.0,0.0,1.0000001192092896,0.9296875,0.9296875,1.0,0.0703125,0.0,0.9296875,1.0000001192092896,22.74354362487793,26.969404220581055
23,32,0.8,oracle_block_mass,0.75,0.8671875,0.1328125,0.0,0.9999999403953552,1.0000001192092896,0.8671875,0.8671875,1.0,0.1328125,0.0,0.8671875,1.0000001192092896,21.212862014770508,26.749574661254883
23,32,0.8,local_window,0.6691176470588236,0.82421875,0.17578125,0.0,1.0,1.0000001192092896,0.82421875,0.82421875,1.0,0.17578125,0.0,0.82421875,1.0000001192092896,20.14120101928711,26.581796646118164
23,32,0.8,random,0.7993697478991597,0.8934151785714286,0.1065848246216774,0.0,0.9999998807907104,1.0000001192092896,0.8934151530265808,0.8934151530265808,1.0,0.1065848246216774,0.0,0.8934151530265808,1.0000001192092896,21.869747161865234,26.894956588745117
23,32,0.85,mean_pooled_score,0.9044117647058824,0.94921875,0.05078125,0.0,0.0,1.0000001192092896,0.94921875,0.94921875,1.0,0.05078125,0.0,0.94921875,1.0000001192092896,23.213422775268555,27.020612716674805
23,32,0.85,oracle_block_mass,0.7867647058823529,0.88671875,0.11328125,0.0,0.9999998807907104,1.0000001192092896,0.88671875,0.88671875,1.0,0.11328125,0.0,0.88671875,1.0000001192092896,21.68316078186035,26.79151153564453
23,32,0.85,local_window,0.7720588235294118,0.87890625,0.12109375,0.0,0.9999999403953552,1.0000001192092896,0.87890625,0.87890625,1.0,0.12109375,0.0,0.87890625,1.0000001192092896,21.469791412353516,26.761240005493164
23,32,0.85,random,0.8503151260504201,0.9204799107142857,0.0795200914144516,0.0,0.0,1.0000001192092896,0.9204798936843872,0.9204798936843872,1.0,0.0795200914144516,0.0,0.9204798936843872,1.0000001192092896,22.5211181640625,26.96976089477539
23,32,0.9,mean_pooled_score,0.9558823529411765,0.9765625,0.0234375,0.0,0.0,1.0,0.9765625,0.9765625,1.0,0.0234375,0.0,0.9765625,1.0000001192092896,23.871801376342773,27.09255027770996
23,32,0.9,oracle_block_mass,0.8382352941176471,0.9140625,0.0859375,0.0,0.0,1.0000001192092896,0.9140625,0.9140625,1.0,0.0859375,0.0,0.9140625,1.0000001192092896,22.341115951538086,26.857479095458984
23,32,0.9,local_window,0.8823529411764706,0.9375,0.0625,0.0,0.0,1.0000001192092896,0.9375,0.9375,1.0,0.0625,0.0,0.9375,1.0000001192092896,22.897905349731445,26.8884334564209
23,32,0.9,random,0.9002100840336135,0.9469866071428571,0.0530133917927742,0.0,0.0,1.0000001192092896,0.9469866156578064,0.9469866156578064,1.0,0.0530133917927742,0.0,0.9469866156578064,1.0000001192092896,23.15513038635254,27.04166030883789
